회원번호,가격구간,uplift_logit,uplift_rf,double_verified,single_verified,revenue_risk_flag,targeting_tier,age_band_h4,gender_h4,region_tier,frequency,monetary,recency_days
91992640,Q3,0.0796527775576554,0.069434449444237,True,False,False,Tier1_최우선,40s,F,Tier2_익일배송표준권(가정),6,199098,0
1558531456,Q4_고가,0.0282854941067164,0.0691961544238333,True,False,False,Tier1_최우선,40s,M,Tier2_익일배송표준권(가정),2,116014,250
1493402560,Q4_고가,0.0364989640366878,0.0689641305839678,True,False,False,Tier1_최우선,<30,F,Tier3_배송취약권(가정),13,652237,7
1605180160,Q2,0.0348248505480453,0.0686712011647153,True,False,False,Tier1_최우선,<30,F,Tier1_새벽배송가능권(가정),7,195269,10
1213439808,Q3,0.0435487952296773,0.0685490834242291,True,False,False,Tier1_최우선,40s,F,Tier3_배송취약권(가정),22,863114,0
123069504,Q3,0.027197789791035,0.068450763814608,True,False,False,Tier1_최우선,60+,F,Tier1_새벽배송가능권(가정),17,686945,13
744285696,Q1_저가,0.0441357096756561,0.0683672885007884,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),10,117353,9
546038912,Q4_고가,0.061547755289568,0.0683036683012684,True,False,False,Tier1_최우선,40s,F,Tier2_익일배송표준권(가정),8,484254,1
38862784,Q3,0.0320896417829388,0.0681752354264421,True,False,False,Tier1_최우선,60+,F,Tier2_익일배송표준권(가정),24,964933,5
1605495680,Q4_고가,0.0512156085373632,0.0679689869024832,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),11,705860,2
1135899840,Q3,0.0399508934719615,0.0678606771381781,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),22,721929,2
786409472,Q1_저가,0.0407141286174584,0.0678489371830051,True,False,False,Tier1_최우선,<30,F,Tier3_배송취약권(가정),11,104050,12
852427392,Q1_저가,0.0363761185718928,0.0678239918821206,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),13,209822,12
977213696,Q1_저가,0.0484515978161462,0.0676332289276564,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),15,245622,4
1501110528,Q3,0.0341234809307364,0.0675431591982435,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),29,927918,1
550940608,Q4_고가,0.0297245579215714,0.0673319186858492,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),2,131041,4
1425465536,Q3,0.0979763239555662,0.0671244950546247,True,False,False,Tier1_최우선,30s,M,Tier3_배송취약권(가정),21,872719,25
632940544,Q1_저가,0.030473176505432,0.0667813671923658,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),1,12060,0
799366208,Q1_저가,0.0517007120613738,0.0665696622350026,True,False,False,Tier1_최우선,<30,M,Tier2_익일배송표준권(가정),1,6604,10
386820096,Q3,0.0301527105802941,0.0662880499759517,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),18,597010,11
177858624,Q2,0.0336231439019989,0.0655450408182597,True,False,False,Tier1_최우선,40s,M,Tier2_익일배송표준권(가정),1,24600,25
709641600,Q3,0.0413896907298868,0.0655440850776556,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),23,1064273,0
1167743232,Q3,0.0425728368052608,0.0650232346217098,True,False,False,Tier1_최우선,30s,F,Tier1_새벽배송가능권(가정),11,373308,6
865742336,Q2,0.0319325411341586,0.0650121753288346,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),14,404780,12
92514176,Q4_고가,0.0379806112214523,0.0649800848770774,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),22,1082795,2
1120866240,Q4_고가,0.0536404949543937,0.0644450675469544,True,False,False,Tier1_최우선,<30,F,Tier3_배송취약권(가정),16,751409,0
1323656512,Q3,0.0991791419408332,0.0643256480452402,True,False,False,Tier1_최우선,<30,M,Tier2_익일배송표준권(가정),20,923793,28
747153216,Q3,0.028468237545039,0.064066696231358,True,False,False,Tier1_최우선,30s,F,Tier1_새벽배송가능권(가정),25,1096844,7
544917888,Q1_저가,0.1173512729430861,0.0638196350885803,True,False,False,Tier1_최우선,40s,M,Tier2_익일배송표준권(가정),13,208385,40
657163200,Q2,0.0419027139649261,0.0636264209750335,True,False,False,Tier1_최우선,40s,F,Tier2_익일배송표준권(가정),15,352870,6
238085824,Q2,0.0342287513499919,0.0635664858331499,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),24,495429,6
363441920,Q3,0.0335802625424738,0.0634996970513989,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),22,709194,6
672729472,Q1_저가,0.0361829388910061,0.0634958150964438,True,False,False,Tier1_최우선,40s,F,Tier3_배송취약권(가정),11,196320,12
298218368,Q2,0.0446882951846364,0.0634037216378009,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),16,392743,4
743417088,Q2,0.1525371180264603,0.0633700844444434,True,False,False,Tier1_최우선,50s,M,Tier3_배송취약권(가정),5,141380,4
204041216,Q3,0.0354634483144117,0.0630502037725395,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),25,1050626,2
765275200,Q4_고가,0.0298359950674137,0.0627426650565065,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),26,1584676,4
648395456,Q2,0.0354030580711235,0.0626181356897984,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),12,284577,11
415641920,Q3,0.0340786959282597,0.0621865892220782,True,False,False,Tier1_최우선,40s,F,Tier3_배송취약권(가정),27,990093,2
127141568,Q4_고가,0.0331174028708122,0.0619380030659113,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),28,1507605,1
447754432,Q2,0.0528180661345925,0.0617737911113487,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),15,291511,2
408956608,Q2,0.0371962788344341,0.0614564220204658,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),25,712161,2
746112000,Q2,0.0408628710460597,0.0613065278353908,True,False,False,Tier1_최우선,<30,M,Tier2_익일배송표준권(가정),7,136689,184
1267759360,Q3,0.0538999200301506,0.061141551789235,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),16,714729,0
735339776,Q3,0.0266929865867132,0.0609831276685075,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),24,782042,11
1546877632,Q1_저가,0.0343426365650288,0.0609256085622852,True,False,False,Tier1_최우선,<30,M,Tier2_익일배송표준권(가정),1,18378,25
1398299264,Q3,0.0436106505549587,0.0607708174866437,True,False,False,Tier1_최우선,60+,F,Tier2_익일배송표준권(가정),22,850422,0
694554176,Q3,0.0327778585420166,0.0598648956425588,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),22,822813,6
265005248,Q2,0.0313224597859649,0.0597977736797271,True,False,False,Tier1_최우선,40s,F,Tier2_익일배송표준권(가정),24,469361,9
561449280,Q2,0.0577293093821975,0.0597150181149687,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),12,233375,2
1072578688,Q3,0.0353293736888065,0.0596733359985516,True,False,False,Tier1_최우선,40s,F,Tier2_익일배송표준권(가정),23,1064030,3
362929664,Q4_고가,0.1335352216426976,0.0596389002512804,True,False,False,Tier1_최우선,50s,M,Tier2_익일배송표준권(가정),11,777922,4
1220984448,Q3,0.0486862478022356,0.0595892434637668,True,False,False,Tier1_최우선,<30,F,Tier1_새벽배송가능권(가정),17,671960,1
1159031168,Q4_고가,0.043204118037578,0.0595390784703046,True,False,False,Tier1_최우선,40s,M,Tier3_배송취약권(가정),1,73322,11
140326592,Q4_고가,0.032613713938446,0.0594962242554771,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),22,1502434,4
216476416,Q3,0.0389812418737418,0.0593977525521648,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),25,1069645,0
138708160,Q3,0.0366268419980533,0.0593964393052319,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),22,962854,3
1473651008,Q2,0.0334109135279661,0.0592287414024205,True,False,False,Tier1_최우선,<30,F,Tier3_배송취약권(가정),13,267316,13
273171648,Q1_저가,0.0338456883975091,0.0590951440054407,True,False,False,Tier1_최우선,30s,M,Tier2_익일배송표준권(가정),1,14358,27
1504291712,Q1_저가,0.0376900685461574,0.0588357023682764,True,False,False,Tier1_최우선,<30,M,Tier3_배송취약권(가정),1,17612,62
780306944,Q3,0.0883390317614785,0.0586925464298537,True,False,False,Tier1_최우선,50s,M,Tier2_익일배송표준권(가정),24,865891,3
1237413760,Q1_저가,0.0275788694715235,0.0583740123477347,True,False,False,Tier1_최우선,<30,F,Tier1_새벽배송가능권(가정),5,65475,16
921333248,Q1_저가,0.0385332739294072,0.0581838522341162,True,False,False,Tier1_최우선,40s,F,Tier2_익일배송표준권(가정),2,27855,0
502604800,Q3,0.0291056226965299,0.0581459385390951,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),28,1100461,5
1179927872,Q3,0.0322261443924729,0.0580310854801707,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),23,818407,6
747413056,Q3,0.0459551716571505,0.0578921995608525,True,False,False,Tier1_최우선,40s,M,Tier3_배송취약권(가정),2,75811,88
842681536,Q3,0.0491868256170313,0.0578700351023089,True,False,False,Tier1_최우선,40s,F,Tier3_배송취약권(가정),13,430185,3
1253609216,Q3,0.0512431464200663,0.0577584109954328,True,False,False,Tier1_최우선,<30,F,Tier1_새벽배송가능권(가정),1,46520,0
1365652224,Q3,0.0306757429720178,0.0577085977411347,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),21,675460,9
1072756864,Q2,0.0428944685711701,0.0576752311377876,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),23,466214,1
1036403392,Q2,0.0526892401764935,0.057633206229248,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),16,420999,1
744246720,Q3,0.0459504197697461,0.0575006101922423,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),5,192589,4
442656000,Q3,0.0423822397466283,0.0573358841575889,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),21,860056,1
262870848,Q3,0.0356962805397229,0.057198477344603,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),17,612346,7
573852928,Q2,0.0460791132272334,0.0571014992639722,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),12,224083,6
969568832,Q3,0.0403541393740914,0.0570373644786502,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),17,705802,4
698555712,Q1_저가,0.0300293096352285,0.0570362187258843,True,False,False,Tier1_최우선,60+,F,Tier2_익일배송표준권(가정),14,240451,17
1575018304,Q2,0.061702987623124,0.0567758867240453,True,False,False,Tier1_최우선,<30,M,Tier2_익일배송표준권(가정),40,1085535,8
1382408192,Q4_고가,0.0316733918525201,0.0562436340115121,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),30,1455031,1
950971712,Q3,0.0641762884020568,0.0561229291430023,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),12,470465,0
947755264,Q3,0.0332377114962736,0.0561122494584078,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),29,1176306,1
79473920,Q3,0.0434235805595623,0.0556483075894745,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),16,719532,3
923773888,Q4_고가,0.0362085021022894,0.0556230916234194,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),16,797250,6
623092608,Q2,0.0465905897137913,0.0556121150098076,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),3,64897,3
1449159232,Q4_고가,0.0582388429036955,0.055498530355189,True,False,False,Tier1_최우선,<30,M,Tier3_배송취약권(가정),1,53028,16
283138368,Q2,0.1319383232606252,0.055437709448922,True,False,False,Tier1_최우선,60+,M,Tier2_익일배송표준권(가정),13,275389,6
718984704,Q3,0.044720006699406,0.0554247263153901,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),21,906213,0
161689152,Q2,0.040849065514095,0.0553540049153274,True,False,False,Tier1_최우선,30s,F,Tier1_새벽배송가능권(가정),4,118509,5
744179904,Q3,0.0299724642931972,0.0552878496572283,True,False,False,Tier1_최우선,60+,F,Tier1_새벽배송가능권(가정),29,1021681,4
747221888,Q3,0.0340959050427626,0.0552092077071815,True,False,False,Tier1_최우선,40s,F,Tier2_익일배송표준권(가정),28,1167120,1
618599232,Q2,0.1352145774522953,0.0550549659687652,True,False,False,Tier1_최우선,50s,M,Tier3_배송취약권(가정),11,219159,11
736971200,Q4_고가,0.0284492550366433,0.054938862487402,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),15,2854008,6
1260559936,Q3,0.0345482248293526,0.0544918811587581,True,False,False,Tier1_최우선,60+,F,Tier1_새벽배송가능권(가정),28,1037320,1
690417152,Q1_저가,0.0527347033352354,0.054453829567452,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),5,37045,0
405964736,Q3,0.0423970677461649,0.0542441581189874,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),21,857378,1
76545152,Q4_고가,0.0299658887552833,0.0539498326010631,True,False,False,Tier1_최우선,60+,F,Tier3_배송취약권(가정),24,1137352,6
743773440,Q4_고가,0.0305321181536049,0.0538245996995354,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),30,1998242,1
466546432,Q4_고가,0.028153276291426,0.0537422485468923,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),23,2353796,5
1511138496,Q4_고가,0.0414114796552792,0.0536980983271994,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),17,873165,3
564572928,Q3,0.0272198095869511,0.0536844314763408,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),29,955241,7
809568640,Q3,0.0276827179158239,0.0534961944812155,True,False,False,Tier1_최우선,40s,F,Tier2_익일배송표준권(가정),23,827405,10
1416081600,Q2,0.026404573467362,0.0534504933903262,True,False,False,Tier1_최우선,30s,F,Tier1_새벽배송가능권(가정),19,483772,16
886323520,Q4_고가,0.0586100860468574,0.0534189629109742,True,False,False,Tier1_최우선,40s,M,Tier2_익일배송표준권(가정),42,3450623,33
882485312,Q1_저가,0.0409281178330783,0.053344557152396,True,False,False,Tier1_최우선,60+,F,Tier1_새벽배송가능권(가정),12,203024,9
1519731776,Q2,0.0330530507877723,0.0533099912047035,True,False,False,Tier1_최우선,<30,F,Tier1_새벽배송가능권(가정),13,337720,12
797367296,Q4_고가,0.0368396620068556,0.0533065096445382,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),26,1420361,0
811940608,Q2,0.0411520069659833,0.0533046629526303,True,False,False,Tier1_최우선,30s,F,Tier1_새벽배송가능권(가정),23,457353,2
922706688,Q2,0.0429885661676333,0.0532865592268331,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),24,517848,0
883715840,Q4_고가,0.0529935525866897,0.0531776723541903,True,False,False,Tier1_최우선,40s,M,Tier1_새벽배송가능권(가정),1,82320,6
1484211648,Q1_저가,0.0330610760539039,0.0531477191855864,True,False,False,Tier1_최우선,<30,M,Tier1_새벽배송가능권(가정),1,8806,31
752622848,Q4_고가,0.0391236745120514,0.0531460106170672,True,False,False,Tier1_최우선,30s,F,Tier2_익일배송표준권(가정),6,457651,5
1447995520,Q2,0.0335984416795118,0.0530756744412778,True,False,False,Tier1_최우선,<30,F,Tier1_새벽배송가능권(가정),3,84809,6
55548224,Q1_저가,0.0479980178121272,0.0528872065142154,True,False,False,Tier1_최우선,60+,M,Tier1_새벽배송가능권(가정),3,14071,62
821305984,Q2,0.0507589210597662,0.0527252043403198,True,False,False,Tier1_최우선,<30,F,Tier1_새벽배송가능권(가정),17,459286,1
408156672,Q1_저가,0.1200722650640261,0.0527164648987259,True,False,False,Tier1_최우선,40s,M,Tier3_배송취약권(가정),17,180913,4
1020172672,Q2,0.031421564007902,0.0525592944340573,True,False,False,Tier1_최우선,40s,F,Tier3_배송취약권(가정),17,424042,12
408908352,Q3,0.0348754567487117,0.052551086599023,True,False,False,Tier1_최우선,30s,F,Tier1_새벽배송가능권(가정),12,481549,9
156741056,Q2,0.0266536501213308,0.0525164554195347,True,False,False,Tier1_최우선,40s,F,Tier1_새벽배송가능권(가정),3,67673,1
437661504,Q4_고가,0.1006303805215029,0.0525080935927659,True,False,False,Tier1_최우선,30s,M,Tier3_배송취약권(가정),1,57720,2
117004096,Q3,0.036199464750552,0.0524033665651398,True,False,False,Tier1_최우선,50s,F,Tier2_익일배송표준권(가정),28,954714,0
810763904,Q4_고가,0.0443472338707022,0.052216242551505,True,False,False,Tier1_최우선,50s,F,Tier1_새벽배송가능권(가정),21,988031,0
726317760,Q1_저가,0.0351473010086322,0.0519406200966068,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),15,134584,16
67105536,Q4_고가,0.0283536596319665,0.0518512956074566,True,False,False,Tier1_최우선,60+,F,Tier3_배송취약권(가정),23,1716638,6
1371056896,Q4_고가,0.039769035504463,0.0518462271701614,True,False,False,Tier1_최우선,30s,M,Tier2_익일배송표준권(가정),1,85575,43
224934208,Q2,0.0471365729736898,0.0518026562887214,True,False,False,Tier1_최우선,50s,F,Tier3_배송취약권(가정),13,375225,4
1629920640,Q3,0.0285504165996695,0.0517898611050755,True,False,False,Tier1_최우선,30s,F,Tier3_배송취약권(가정),4,161384,9
